"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"08:00","0","87","51","22","20","20","-","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"09:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","0","88","51","23","20","22","-","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"14:00","0","88","51","23","20","22","-","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"15:00","0","88","51","23","21","22","-","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"16:00","0","89","51","23","23","22","-","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"17:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"18:00","0","90","51","23","26","23","-","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"19:00","0","89","51","23","26","23","-","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"20:00","0","90","51","23","27","23","-","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"21:00","0","91","51","24","27","23","-","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"22:00","0","93","51","23","27","22","-","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
"23:00","0","92","51","23","27","22","-","Sedang","Sedang","Baik","Baik","Baik","pm25","Sedang"
