"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","40","58","27","19","4","3","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","40","59","27","19","4","3","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","41","60","27","19","4","3","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07:00","41","63","26","19","4","3","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","42","63","27","20","4","3","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","43","64","27","20","4","4","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","43","65","27","20","4","4","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","44","65","27","21","4","4","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13:00","46","66","27","21","4","4","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","48","67","27","21","4","4","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","49","68","27","21","4","4","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","50","68","27","21","4","4","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","50","68","27","21","4","4","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","50","67","27","21","4","4","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","50","67","27","20","5","4","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","51","68","27","20","5","4","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
