"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","41","60","10","5","9","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"01:00","42","59","10","5","9","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"02:00","42","60","10","6","9","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"03:00","42","60","10","6","9","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","42","60","10","5","9","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","42","58","10","5","9","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","41","57","10","5","9","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","41","56","10","5","9","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","40","56","10","6","9","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","40","57","10","6","9","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"12:00","40","60","11","6","9","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","41","57","11","6","9","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","42","56","11","7","8","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","43","56","10","7","7","10","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","43","56","10","8","7","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","44","57","10","8","7","12","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","44","58","10","9","7","13","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","45","59","10","9","7","13","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
