"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","68","99","0","0","0","0","Sedang","Sedang","-","-","-","-","pm25","Sedang"
"01:00","68","99","0","0","0","0","Sedang","Sedang","-","-","-","-","pm25","Sedang"
"02:00","67","98","0","0","0","0","Sedang","Sedang","-","-","-","-","pm25","Sedang"
"03:00","67","98","0","0","0","0","Sedang","Sedang","-","-","-","-","pm25","Sedang"
"04:00","67","98","0","0","0","0","Sedang","Sedang","-","-","-","-","pm25","Sedang"
"05:00","67","97","0","0","0","0","Sedang","Sedang","-","-","-","-","pm25","Sedang"
"06:00","66","96","0","0","0","0","Sedang","Sedang","-","-","-","-","pm25","Sedang"
"07:00","66","94","29","16","13","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","65","93","29","16","13","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","62","85","29","16","13","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","62","85","29","16","14","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","63","87","29","16","17","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","63","87","29","16","17","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","63","88","29","15","19","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","64","88","29","15","19","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","64","87","29","15","18","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","64","87","29","15","18","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","64","86","30","16","18","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","64","86","30","17","17","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","65","88","30","18","17","9","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
