"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"04:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"05:00","32","58","28","20","12","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","32","58","28","19","12","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","32","57","28","19","12","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","33","57","28","19","12","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","33","56","28","19","11","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","33","56","28","19","11","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","33","56","28","19","11","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","33","56","28","19","10","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","32","55","28","19","10","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","32","55","28","19","10","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","31","54","28","18","10","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","30","52","28","18","9","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","30","52","28","19","9","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","31","52","28","19","9","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","30","52","28","18","9","6","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"22:00","30","52","28","17","10","5","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
