"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","25","56","37","7","6","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","26","57","37","7","6","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","27","58","37","7","6","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","28","58","37","7","6","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","28","59","37","7","6","7","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09:00","30","60","37","7","6","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","30","60","37","7","6","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","31","60","37","7","6","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","31","61","37","7","5","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","32","64","37","8","4","8","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"17:00","33","65","37","9","3","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","34","66","37","9","3","9","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","35","67","0","9","0","0","Baik","Sedang","-","Baik","-","-","pm25","Sedang"
"20:00","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
"21:00","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
"22:00","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
"23:00","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
