"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
"04:00","34","66","43","10","11","12","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","34","70","43","10","11","12","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","34","74","43","9","11","12","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","35","75","43","9","11","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","35","75","43","10","12","11","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","36","79","43","11","11","12","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","35","80","43","11","11","12","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","35","81","43","12","11","13","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","35","83","43","12","10","13","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","35","84","43","12","9","14","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","35","86","44","13","7","15","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","35","88","43","13","6","15","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","46","92","42","12","10","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","47","93","42","13","9","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","49","98","42","13","9","17","Baik","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","50","102","42","13","9","18","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"20:00","51","106","42","14","9","19","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"21:00","52","111","42","15","9","19","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"22:00","53","115","42","14","9","18","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"23:00","54","116","42","14","9","18","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
