"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","0","16","54","13","16","9","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"04:00","0","16","54","13","16","9","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"05:00","0","16","54","13","15","10","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"06:00","0","15","54","13","15","10","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"07:00","0","15","54","14","15","10","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"08:00","0","16","54","14","15","10","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"09:00","0","16","54","14","15","11","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"10:00","0","17","54","14","16","11","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"11:00","0","18","54","14","17","12","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"12:00","0","19","54","14","18","12","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"13:00","0","21","54","14","18","12","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"14:00","0","22","54","14","18","12","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"15:00","0","22","54","14","17","12","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"16:00","0","22","54","14","17","12","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"17:00","0","22","54","14","18","12","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"18:00","0","22","54","15","19","12","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"19:00","0","23","54","15","19","12","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"20:00","0","23","54","15","19","13","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"21:00","0","23","54","15","19","13","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"22:00","0","23","54","15","18","13","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"23:00","0","23","54","15","18","13","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
