"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","59","68","25","20","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"04:00","59","69","25","20","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"05:00","58","70","25","20","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"06:00","58","69","25","20","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"07:00","57","69","25","20","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"08:00","57","69","25","20","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"09:00","56","69","25","21","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"10:00","56","69","25","21","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"11:00","57","70","25","21","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"12:00","57","70","25","21","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"13:00","57","71","25","21","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"14:00","57","71","25","21","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"15:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"16:00","58","71","25","21","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","58","71","25","21","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","58","71","25","21","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","58","70","25","21","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","58","70","25","20","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","57","70","25","19","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","57","70","25","19","7","6","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
