"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","0","31","53","23","19","15","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"04:00","0","31","53","23","20","15","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"05:00","0","32","53","22","20","15","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"06:00","0","31","53","22","21","15","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"07:00","0","30","53","21","22","15","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"08:00","0","29","53","21","23","15","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"09:00","0","29","53","0","23","15","-","Baik","Sedang","-","Baik","Baik","so2","Sedang"
"10:00","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
"11:00","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
"12:00","0","0","0","0","0","0","-","-","-","-","-","-","-","-"
"13:00","0","35","54","26","18","16","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"14:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"15:00","0","38","54","26","23","16","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"16:00","0","38","54","26","23","17","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"17:00","0","38","54","26","23","17","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"18:00","0","38","54","26","23","17","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"19:00","0","39","54","26","23","17","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"20:00","0","39","54","26","23","17","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"21:00","0","40","54","27","23","17","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"22:00","0","41","54","27","23","17","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
"23:00","0","41","54","27","24","17","-","Baik","Sedang","Baik","Baik","Baik","so2","Sedang"
