"Waktu","ISPU PM10","ISPU PM2.5","ISPU SO2","ISPU CO","ISPU O3","ISPU NO2","Status By PM10","Status By PM2.5","Status By SO2","Status By CO","Status By O3","Status By NO2","Critical Parameter","Overall ISPU Status"
"00:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03:00","70","101","44","16","7","16","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"04:00","69","103","44","16","7","15","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"05:00","69","104","44","16","7","15","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"06:00","68","104","44","16","7","15","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"07:00","68","104","44","16","7","15","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"08:00","59","105","44","16","7","15","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"09:00","59","100","44","17","7","15","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"10:00","59","100","44","17","7","16","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"11:00","59","101","44","18","7","17","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"12:00","59","101","44","17","6","17","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"13:00","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14:00","59","100","44","17","7","16","Sedang","Tidak Sehat","Baik","Baik","Baik","Baik","pm25","Tidak Sehat"
"15:00","59","98","44","17","7","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"16:00","58","97","44","17","7","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"17:00","57","97","44","17","7","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"18:00","57","97","43","17","7","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"19:00","57","96","43","17","7","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"20:00","56","92","43","16","7","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"21:00","56","89","43","15","7","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"22:00","55","84","43","16","7","16","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
"23:00","54","83","43","18","7","17","Sedang","Sedang","Baik","Baik","Baik","Baik","pm25","Sedang"
